0.1467215834,0.6169574653
0.1477250332,0.615649856
0.1487301929,0.6143444634
0.1497321205,0.6130476509
0.1507357298,0.6117530041
0.1517373003,0.6104652772
0.1527405289,0.6091796718
0.1537442813,0.6078976138
0.1547476447,0.6066202285
0.1557526398,0.6053449104
0.1567551035,0.604076897
0.1577568569,0.6028138259
0.1587602057,0.6015527567
0.1597621685,0.6002973999
0.1607657072,0.5990440084
0.1617683085,0.5977956881
0.1627724681,0.596549299
0.1637763198,0.5953071291
0.1647798412,0.594069167
0.1657848951,0.592833087
0.1667889969,0.5916019137
0.1677946146,0.5903725906
0.1687971345,0.5891507156
0.1698011474,0.5879306521
0.1708037274,0.586715924
0.1718067926,0.5855041706
0.1728113261,0.5842941832
0.173814169,0.5830897351
0.1748184625,0.5818870218
0.1758228774,0.5806876136
0.1768242806,0.5794952073
0.1778252033,0.5783067427
0.1788275384,0.577119948
0.1798308764,0.5759352922
0.1808348055,0.5747532416
0.1818367667,0.5735767752
0.182840112,0.5724019271
0.1838421355,0.5712318395
0.1848455281,0.5700633441
0.1858496519,0.5688971679
0.1868523609,0.5677357742
0.1878564187,0.5665759366
0.1888596307,0.5654201677
0.1898641784,0.5642659315
0.1908653578,0.5631185998
0.1918678536,0.5619727707
0.192870934,0.5608292655
0.1938736345,0.5596891615
0.1948776348,0.5585505297
0.195879952,0.5574167287
0.1968825267,0.5562855348
0.1978863809,0.5551557791
0.1988885986,0.5540307201
0.1998908284,0.5529084787
0.2029002818,0.549555462
0.203902342,0.5484445305
